40000	41
40000	73
40001	35
40002	35
40006	48
40007	48
40010	7
40010	24
40011	7
40011	24
40012	61
40013	61
40016	12
40016	35
40017	12
40017	25
40018	25
40020	55
40021	55
40022	40
40023	73
40024	24
40024	73
40025	24
40026	48
40027	48
40028	7
40029	7
40031	35
40031	61
40032	61
40038	24
40039	24
40041	12
40043	25
40044	25
40046	48
40046	73
40047	35
40047	73
40048	7
40048	35
40049	7
40051	61
40053	40
40054	24
40054	40
40055	24
40057	71
40058	71
40063	35
40064	35
40065	12
40065	48
40066	12
40068	7
40069	7
40069	61
40070	24
40070	73
40071	73
40077	25
40078	25
40078	35
40079	35
40084	48
40085	24
40086	24
40086	40
40087	41
40088	7
40088	12
40088	41
40089	7
40089	12
40089	61
40090	61
40095	35
40096	35
40097	73
40101	24
40105	48
40106	48
40110	7
40111	7
40111	61
40112	61
40113	35
40114	25
40115	12
40115	25
40116	12
40118	24
40119	24
40120	40
40121	40
40126	71
40127	71
40127	73
40128	48
40129	35
40129	48
40130	35
40134	7
40134	61
40135	7
40137	24
40145	12
40147	35
40148	35
40150	48
40151	48
40155	24
40156	7
40156	24
40156	40
40157	7
40157	25
40157	40
40157	61
40158	61
40164	73
40167	35
40172	24
40173	24
40174	12
40174	48
40175	12
40175	41
40176	41
40182	7
40183	7
40183	61
40184	61
40185	35
40193	24
40194	24
40195	40
40196	40
40200	48
40204	12
40204	71
40205	12
40205	25
40205	71
40206	25
40206	35
40207	35
40211	61
40212	73
40215	7
40217	24
40224	48
40225	35
40225	48
40226	35
40236	40
40237	12
40237	40
40238	12
40238	61
40239	61
40241	24
40242	7
40242	24
40243	7
40246	73
40247	73
40248	35
40249	35
40250	25
40252	48
40253	48
40263	41
40264	41
40264	71
40265	71
40266	24
40267	24
40268	12
40271	35
40272	35
40272	61
40273	61
40281	40
40281	48
40282	40
40283	7
40290	24
40291	24
40294	35
40295	35
40309	12
40309	61
40313	48
40314	48
40318	25
40319	25
40322	35
40323	35
40331	40
40332	40
40349	48
40351	41
40355	71
40356	35
40356	71
40378	25
40380	35
40381	35
40387	48
40389	40
40422	71
40423	71
40429	48
40430	48
40438	41
40439	41
40462	40
40478	48
40526	41
40526	71
40527	41
40542	48
40543	48
40614	41
40618	71
40619	71
40701	41
40702	41
40704	71
40705	71
40786	71
40789	41
40790	41
40864	71
40877	41
40939	71
40940	71
40964	41
40965	41
41012	71
41013	71
41052	41
41053	41
41084	71
41140	41
41153	71
41154	71
41222	71
41223	71
41227	41
41228	41
41290	71
41315	41
41316	41
41356	71
41357	71
41403	41
41422	71
41423	71
41487	71
41488	71
41490	41
41491	41
41552	71
41578	41
41579	41
41615	71
41616	71
41666	41
41679	71
41741	71
41742	71
41753	41
41754	41
41804	71
41841	41
41842	41
41866	71
41927	71
41928	71
41929	41
41988	71
41989	71
42016	41
42017	41
42049	71
42050	71
42104	41
42105	41
42110	71
42111	71
42170	71
42171	71
42192	41
42230	71
42231	71
42279	41
42280	41
42290	71
42291	71
42350	71
42351	71
42367	41
42368	41
42409	71
42410	71
42455	41
42469	71
42528	71
42529	71
42542	41
42543	41
42587	71
42588	71
42630	41
42631	41
42646	71
42704	71
42705	71
42718	41
42763	71
42764	71
42805	41
42806	41
42821	71
42822	71
42880	71
42893	41
42894	41
42938	71
42939	71
42981	41
42996	71
42997	71
43054	71
43055	71
43068	41
43069	41
43112	71
43113	71
43156	41
43157	41
43170	71
43171	71
43228	71
43229	71
43244	41
43286	71
43331	41
43332	41
43343	71
43344	71
43401	71
43402	71
43419	41
43420	41
43459	71
43507	41
43516	71
43517	71
43554	40
43563	40
43564	40
43572	40
43573	40
43574	71
43581	40
43590	40
43591	40
43594	41
43595	41
43599	40
43600	40
43608	40
43609	40
43617	40
43618	40
43626	40
43627	40
43631	71
43632	71
43633	65
43634	65
43636	40
43637	40
43643	65
43644	65
43645	40
43646	40
43652	65
43653	65
43655	40
43662	65
43663	65
43664	40
43665	40
43671	65
43672	65
43674	40
43681	65
43682	8
43682	41
43682	65
43683	40
43683	41
43684	40
43688	71
43689	71
43691	65
43693	8
43693	40
43694	8
43694	40
43700	65
43701	65
43703	40
43705	8
43706	8
43710	65
43711	65
43712	40
43713	40
43717	8
43718	8
43720	65
43721	65
43722	40
43723	40
43729	8
43730	65
43731	65
43732	40
43733	40
43740	8
43740	65
43741	8
43741	65
43742	40
43743	40
43746	71
43750	65
43751	65
43752	40
43753	8
43753	40
43760	65
43761	65
43762	40
43763	40
43765	8
43766	8
43770	41
43771	65
43773	40
43778	8
43781	65
43783	40
43784	40
43790	8
43791	8
