40000	-60.4408
40001	-60.7555
40002	-61.2965
40003	-61.6756
40004	-61.8025
40005	-61.7806
40006	-61.3068
40007	-61.3968
40008	-61.629
40009	-61.6849
40010	-60.8516
40011	-60.9697
40012	-60.9601
40013	-61.435
40014	-61.6879
40015	-61.6323
40016	-60.634
40017	-60.6699
40018	-61.3739
40019	-61.753
40020	-61.4908
40021	-61.2643
40022	-61.1476
40023	-61.2808
40024	-60.7988
40025	-61.3971
40026	-61.2688
40027	-61.572
40028	-61.4428
40029	-61.5368
40030	-61.6366
40031	-60.9292
40032	-61.5637
40033	-61.978
40034	-62.1363
40035	-62.1457
40036	-62.1226
40037	-62.0803
40038	-61.7346
40039	-61.6207
40040	-61.705
40041	-61.5383
40042	-61.8488
40043	-61.5499
40044	-61.7018
40045	-61.7867
40046	-60.9099
40047	-60.9726
40048	-61.2579
40049	-61.7374
40050	-61.9129
40051	-61.7753
40052	-62.0158
40053	-61.6329
40054	-61.4713
40055	-61.9498
40056	-62.2364
40057	-62.0467
40058	-61.9329
40059	-62.2152
40060	-62.3686
40061	-62.3772
40062	-62.3192
40063	-61.8688
40064	-61.66
40065	-61.0781
40066	-61.7712
40067	-62.1708
40068	-61.6205
40069	-61.4135
40070	-61.0242
40071	-61.9242
40072	-62.4221
40073	-62.5915
40074	-62.5931
40075	-62.5584
40076	-62.4979
40077	-62.0141
40078	-61.7347
40079	-61.9573
40080	-62.3604
40081	-62.5173
40082	-62.5043
40083	-62.2545
40084	-61.9053
40085	-61.6705
40086	-61.3967
40087	-61.6939
40088	-60.928
40089	-61.1995
40090	-61.8759
40091	-62.445
40092	-62.635
40093	-62.6387
40094	-62.5479
40095	-62.0264
40096	-62.2366
40097	-61.9912
40098	-62.3865
40099	-62.5883
40100	-62.536
40101	-62.1611
40102	-62.4501
40103	-62.6186
40104	-62.6391
40105	-62.1379
40106	-62.3317
40107	-62.5696
40108	-62.6672
40109	-62.6309
40110	-62.2049
40111	-61.9001
40112	-61.8257
40113	-61.7973
40114	-61.7614
40115	-61.6603
40116	-62.2511
40117	-62.5729
40118	-62.2095
40119	-62.2925
40120	-62.0059
40121	-62.3729
40122	-62.6214
40123	-62.7051
40124	-62.6772
40125	-62.5896
40126	-61.9084
40127	-61.6966
40128	-61.7622
40129	-61.6554
40130	-62.277
40131	-62.6358
40132	-62.7255
40133	-62.5768
40134	-61.6381
40135	-62.1477
40136	-62.494
40137	-62.2439
40138	-62.5759
40139	-62.7674
40140	-62.8349
40141	-62.8325
40142	-62.8142
40143	-62.7837
40144	-62.6574
40145	-62.2346
40146	-62.5227
40147	-62.4028
40148	-62.3541
40149	-62.5919
40150	-62.2411
40151	-62.4621
40152	-62.6878
40153	-62.7627
40154	-62.6931
40155	-62.1938
40156	-61.1773
40157	-60.6156
40158	-61.8539
40159	-62.6172
40160	-62.8423
40161	-62.8372
40162	-62.7873
40163	-62.6049
40164	-62.2449
40165	-62.5219
40166	-62.5846
40167	-62.2456
40168	-62.5476
40169	-62.7232
40170	-62.7612
40171	-62.7132
40172	-62.3471
40173	-62.1096
40174	-61.6399
40175	-61.4854
40176	-62.1641
40177	-62.6875
40178	-62.8715
40179	-62.8775
40180	-62.8421
40181	-62.7797
40182	-62.3226
40183	-61.8696
40184	-62.0422
40185	-62.205
40186	-62.6712
40187	-62.8744
40188	-62.9176
40189	-62.9052
40190	-62.8835
40191	-62.855
40192	-62.8021
40193	-62.3183
40194	-62.3871
40195	-62.108
40196	-62.4816
40197	-62.729
40198	-62.804
40199	-62.6994
40200	-62.234
40201	-62.52
40202	-62.6795
40203	-62.6376
40204	-61.5609
40205	-61.4126
40206	-61.7396
40207	-62.3774
40208	-62.7349
40209	-62.8277
40210	-62.6572
40211	-62.0976
40212	-62.0907
40213	-62.5478
