40000	-60.5856
40001	-60.8932
40002	-61.4215
40003	-61.7919
40004	-61.9162
40005	-61.8955
40006	-61.4337
40007	-61.5219
40008	-61.749
40009	-61.8039
40010	-60.9912
40011	-61.1067
40012	-61.0977
40013	-61.5612
40014	-61.8082
40015	-61.7542
40016	-60.7804
40017	-60.8156
40018	-61.5026
40019	-61.8725
40020	-61.6169
40021	-61.396
40022	-61.2812
40023	-61.4085
40024	-60.9363
40025	-61.5188
40026	-61.393
40027	-61.6885
40028	-61.5625
40029	-61.6545
40030	-61.7523
40031	-61.0626
40032	-61.6822
40033	-62.087
40034	-62.242
40035	-62.2517
40036	-62.2297
40037	-62.1888
40038	-61.852
40039	-61.7412
40040	-61.8239
40041	-61.6615
40042	-61.9647
40043	-61.6734
40044	-61.8218
40045	-61.9049
40046	-61.0496
40047	-61.1109
40048	-61.3894
40049	-61.8573
40050	-62.0286
40051	-61.8945
40052	-62.1291
40053	-61.7553
40054	-61.5952
40055	-62.0597
40056	-62.338
40057	-62.1521
40058	-62.0407
40059	-62.3162
40060	-62.466
40061	-62.4747
40062	-62.4187
40063	-61.9797
40064	-61.7766
40065	-61.2094
40066	-61.8862
40067	-62.2765
40068	-61.7401
40069	-61.5386
40070	-61.1592
40071	-62.0376
40072	-62.5237
40073	-62.6892
40074	-62.6911
40075	-62.6575
40076	-62.5986
40077	-62.1268
40078	-61.8544
40079	-62.0717
40080	-62.4651
40081	-62.6183
40082	-62.6057
40083	-62.362
40084	-62.0215
40085	-61.7924
40086	-61.5244
40087	-61.8118
40088	-61.0626
40089	-61.3261
40090	-61.9854
40091	-62.5403
40092	-62.7258
40093	-62.7296
40094	-62.6415
40095	-62.1332
40096	-62.3387
40097	-62.0999
40098	-62.4861
40099	-62.6834
40100	-62.6329
40101	-62.2677
40102	-62.55
40103	-62.7148
40104	-62.7351
40105	-62.2465
40106	-62.4359
40107	-62.6683
40108	-62.7636
40109	-62.7285
40110	-62.313
40111	-62.0158
40112	-61.9433
40113	-61.9158
