40000	-64.2933
40001	-64.4304
40002	-64.4397
40003	-64.367
40004	-63.8119
40005	-64.0473
40006	-64.2122
40007	-63.7342
40008	-63.548
40009	-64.0697
40010	-64.4171
40011	-64.5525
40012	-64.5684
40013	-64.5499
40014	-64.5212
40015	-64.4844
40016	-64.434
40017	-64.2896
40018	-63.862
40019	-64.1457
40020	-64.3208
40021	-64.3365
40022	-63.8031
40023	-64.0382
40024	-63.7853
40025	-64.0516
40026	-64.3068
40027	-64.217
40028	-63.9993
40029	-64.2962
40030	-64.4788
40031	-64.5375
40032	-64.5287
40033	-64.5011
40034	-64.4636
40035	-64.4126
40036	-64.322
40037	-63.5218
40038	-63.564
40039	-64.1274
40040	-64.4486
40041	-64.5332
40042	-64.5287
40043	-64.5046
40044	-64.4725
40045	-64.4319
40046	-64.3722
40047	-64.0146
40048	-63.9107
40049	-64.1712
40050	-64.3105
40051	-64.3073
40052	-64.0381
40053	-63.2168
40054	-63.8124
40055	-64.2209
40056	-64.2787
40057	-63.4996
40058	-63.6981
40059	-64.2225
40060	-64.4945
40061	-64.5611
40062	-64.5539
40063	-64.5294
40064	-64.4968
40065	-64.4546
40066	-64.3917
40067	-64.1206
40068	-63.3657
40069	-63.8589
40070	-64.3218
40071	-64.5293
40072	-64.5589
40073	-64.5432
40074	-64.5169
40075	-64.4835
40076	-64.4377
40077	-64.3091
40078	-63.8668
40079	-64.1632
40080	-64.3577
40081	-64.4243
40082	-64.4017
40083	-64.3171
40084	-63.7716
40085	-64.046
40086	-64.2475
40087	-64.273
40088	-63.7586
40089	-63.9812
40090	-64.1517
40091	-63.6692
40092	-63.4452
40093	-64.0422
40094	-64.3861
40095	-64.4636
40096	-64.4376
40097	-64.3757
40098	-63.964
40099	-63.886
40100	-63.6484
40101	-64.1231
40102	-64.412
40103	-64.5138
40104	-64.5121
40105	-64.4849
40106	-64.4471
40107	-64.3932
40108	-64.2532
40109	-63.6399
40110	-63.6106
40111	-64.1495
40112	-64.4425
40113	-64.5032
40114	-64.4782
40115	-64.4138
40116	-63.8901
40117	-64.0627
40118	-64.2821
40119	-63.9843
40120	-64.0776
40121	-64.3459
40122	-64.4923
40123	-64.5186
40124	-64.4978
40125	-64.4612
40126	-64.4047
40127	-64.0863
40128	-63.8959
40129	-64.1087
40130	-63.7926
40131	-64.1228
40132	-64.1535
40133	-63.9818
40134	-64.3185
40135	-64.5096
40136	-64.5572
40137	-64.5438
40138	-64.5148
40139	-64.47
40140	-64.2188
40141	-63.9869
40142	-64.2827
40143	-64.4627
40144	-64.5149
40145	-64.5037
40146	-64.4754
40147	-64.436
40148	-64.3708
40149	-63.8771
40150	-63.9558
40151	-63.8117
40152	-64.0114
40153	-64.3177
40154	-64.4735
40155	-64.5048
40156	-64.4903
40157	-64.4644
40158	-64.4328
40159	-64.3945
40160	-64.3459
40161	-64.2672
40162	-63.746
40163	-63.8898
40164	-64.09
40165	-64.0931
40166	-62.6703
40167	-63.2202
40168	-64.0314
40169	-64.4368
40170	-64.5007
40171	-64.4757
40172	-64.4103
40173	-63.8942
40174	-64.1051
40175	-64.3446
40176	-64.4592
40177	-64.4611
40178	-64.4129
40179	-64.0155
40180	-63.9685
40181	-64.2305
40182	-64.3367
40183	-63.88
40184	-63.4831
40185	-63.9681
40186	-64.3831
40187	-64.5556
40188	-64.5847
40189	-64.5748
40190	-64.5564
40191	-64.5337
40192	-64.5062
40193	-64.4709
40194	-64.4135
40195	-63.9598
40196	-64.0324
40197	-64.2909
40198	-64.4251
40199	-64.4297
40200	-64.2781
40201	-63.8918
40202	-64.1995
40203	-64.3835
40204	-64.4194
40205	-64.3712
40206	-64.0601
40207	-63.5159
40208	-63.7764
40209	-64.2573
40210	-64.4845
40211	-64.5246
40212	-64.5107
40213	-64.4857
40214	-64.4547
40215	-64.4154
40216	-64.3599
40217	-64.2274
40218	-63.3265
40219	-63.6801
40220	-64.1871
40221	-64.4295
40222	-64.4236
40223	-63.8991
40224	-64.1907
40225	-64.4283
40226	-64.5152
40227	-64.502
40228	-64.451
40229	-64.0074
40230	-64.0743
40231	-64.3416
40232	-64.4864
40233	-64.5093
40234	-64.485
40235	-64.4311
40236	-63.9562
40237	-64.0579
40238	-64.3177
40239	-64.4369
40240	-64.3769
40241	-63.899
40242	-64.2097
40243	-64.4257
40244	-64.5113
40245	-64.5121
40246	-64.4916
40247	-64.4643
40248	-64.4313
40249	-64.3906
40250	-64.3365
40251	-64.2451
40252	-63.5058
40253	-63.3893
40254	-63.668
40255	-63.895
40256	-64.2968
40257	-64.4839
40258	-64.5217
40259	-64.5087
40260	-64.4851
40261	-64.4555
40262	-64.4175
40263	-64.3559
40264	-63.8883
40265	-63.959
40266	-64.1759
40267	-63.8017
40268	-64.0924
40269	-64.3405
40270	-64.4378
40271	-64.4216
40272	-64.3421
40273	-63.7992
40274	-64.0747
40275	-64.264
40276	-63.8683
40277	-64.0667
40278	-64.3037
40279	-64.2776
40280	-63.9687
40281	-64.2934
40282	-64.4921
40283	-64.54
40284	-64.5263
40285	-64.4997
40286	-64.4637
40287	-64.4003
40288	-63.8911
40289	-64.0618
40290	-64.2968
40291	-64.3322
40292	-63.9146
40293	-64.2415
40294	-64.4521
40295	-64.5186
40296	-64.5088
40297	-64.4812
40298	-64.4431
40299	-64.3809
40300	-63.9187
40301	-63.9313
40302	-63.6877
40303	-64.1375
40304	-64.42
40305	-64.5247
40306	-64.527
40307	-64.5056
40308	-64.4758
40309	-64.4338
40310	-64.3375
40311	-63.7992
40312	-63.8805
40313	-63.8966
40314	-64.3064
40315	-64.512
40316	-64.5709
40317	-64.5698
40318	-64.5567
40319	-64.5401
40320	-64.5206
40321	-64.4976
40322	-64.4697
40323	-64.4319
40324	-64.3488
40325	-63.8276
40326	-64.1203
40327	-64.3402
40328	-64.4236
40329	-64.3975
40330	-63.9799
40331	-63.9956
40332	-64.27
40333	-64.4107
40334	-64.4163
40335	-64.3596
40336	-63.8902
40337	-63.6279
40338	-63.8217
40339	-64.279
40340	-64.4863
40341	-64.5329
40342	-64.5251
40343	-64.5063
40344	-64.4833
40345	-64.4564
40346	-64.4242
40347	-64.3841
40348	-64.3287
40349	-64.2165
40350	-63.1846
40351	-63.6269
40352	-64.1353
40353	-64.3708
40354	-64.3059
40355	-63.8713
40356	-64.182
40357	-64.3714
40358	-64.3735
40359	-63.851
40360	-64.1349
40361	-64.3498
40362	-64.3774
40363	-63.8907
40364	-64.2013
40365	-64.4263
40366	-64.5174
40367	-64.5182
40368	-64.4932
40369	-64.4444
40370	-63.9909
40371	-64.0694
40372	-64.3414
40373	-64.4789
40374	-64.4848
40375	-64.397
40376	-63.9171
40377	-64.2367
40378	-64.4584
40379	-64.5466
40380	-64.5528
40381	-64.5406
40382	-64.5241
40383	-64.5047
40384	-64.4822
40385	-64.4556
40386	-64.4227
40387	-64.3779
40388	-64.2828
40389	-63.7411
40390	-63.9515
40391	-63.7033
40392	-64.0838
40393	-63.811
40394	-64.2032
40395	-64.4652
40396	-64.5654
40397	-64.569
