40004	41
40004	121
40005	41
40005	121
40007	25
40007	105
40008	12
40008	25
40008	92
40008	105
40009	12
40009	92
40018	12
40018	92
40022	25
40022	105
40023	25
40023	105
40024	40
40024	120
40025	40
40025	120
40028	12
40028	92
40037	12
40037	25
40037	92
40037	105
40038	12
40038	25
40038	92
40038	105
40047	12
40047	92
40048	12
40048	92
40053	25
40053	71
40053	105
40053	151
40054	71
40054	151
40057	12
40057	40
40057	92
40057	120
40058	12
40058	40
40058	92
40058	120
40068	12
40068	25
40068	92
40068	105
40069	25
40069	105
40078	12
40078	92
40084	25
40084	105
40085	25
40085	105
40088	12
40088	92
40089	12
40089	92
40091	40
40091	120
40092	40
40092	41
40092	120
40092	121
40098	12
40098	92
40099	12
40099	92
40100	25
40100	105
40101	25
40101	105
40109	12
40109	92
40110	71
40110	151
40116	25
40116	105
40117	25
40117	105
40119	12
40119	92
40120	12
40120	92
40127	40
40127	120
40128	40
40128	120
40130	12
40130	92
40131	12
40131	92
40133	25
40133	105
40140	12
40140	92
40141	12
40141	92
40149	25
40149	105
40150	25
40150	105
40151	12
40151	92
40152	12
40152	92
40162	12
40162	92
40163	12
40163	92
40166	25
40166	40
40166	71
40166	105
40166	120
40166	151
40167	25
40167	40
40167	71
40167	105
40167	120
40167	151
40173	12
40173	92
40174	12
40174	92
40179	41
40179	121
40180	41
40180	121
40183	25
40183	105
40184	12
40184	25
40184	92
40184	105
40185	12
40185	92
40195	12
40195	92
40196	12
40196	92
40201	25
40201	105
40206	12
40206	92
40207	12
40207	40
40207	92
40207	120
40208	40
40208	120
40218	12
40218	25
40218	92
40218	105
40219	12
40219	25
40219	92
40219	105
40223	71
40223	151
40224	71
40224	151
40229	12
40229	92
40230	12
40230	92
40236	25
40236	105
40237	25
40237	105
40241	12
40241	92
40242	12
40242	92
40252	12
40252	40
40252	92
40252	120
40253	12
40253	40
40253	92
40253	120
40254	25
40254	105
40255	25
40255	105
40264	12
40264	92
40265	12
40265	92
40267	41
40267	121
40268	41
40268	121
40273	25
40273	105
40274	25
40274	105
40276	12
40276	92
40277	12
40277	92
40280	71
40280	151
40288	12
40288	92
40289	12
40289	92
40292	25
40292	105
40300	12
40300	92
40301	12
40301	92
40302	40
40302	120
40303	40
40303	120
40311	25
40311	105
40312	12
40312	25
40312	92
40312	105
40313	12
40313	92
40325	12
40325	92
40326	12
40326	92
40330	25
40330	105
40331	25
40331	105
40336	71
40336	151
40337	12
40337	71
40337	92
40337	151
40338	12
40338	92
40350	12
40350	25
40350	92
40350	105
40351	12
40351	25
40351	92
40351	105
40355	41
40355	121
40359	40
40359	120
40360	40
40360	120
40363	12
40363	92
40364	12
40364	92
40370	25
40370	105
40371	25
40371	105
40376	12
40376	92
40389	12
40389	92
40390	12
40390	92
40391	25
40391	105
40393	71
40393	151
40394	71
40394	151
40402	12
40402	92
40403	12
40403	92
40412	25
40412	105
40416	12
40416	92
40429	12
40429	92
40430	12
40430	92
40431	40
40431	120
40432	40
40432	120
40433	25
40433	105
40434	25
40434	105
40442	41
40442	121
40443	12
40443	41
40443	92
40443	121
40450	71
40450	151
40455	25
40455	105
40457	12
40457	92
40471	12
40471	92
40477	25
40477	105
40478	25
40478	105
40485	12
40485	92
40486	12
40486	92
40500	12
40500	25
40500	92
40500	105
40506	71
40506	151
40507	71
40507	151
40514	12
40514	92
40515	12
40515	92
40523	25
40523	105
40529	12
40529	92
40530	12
40530	41
40530	92
40530	121
40531	41
40531	121
40544	12
40544	92
40545	12
40545	92
40547	25
40547	105
40559	12
40559	92
40560	12
40560	92
40563	71
40563	151
40564	71
40564	151
40571	25
40571	105
40575	12
40575	92
40576	12
40576	92
40591	12
40591	92
40596	25
40596	105
40607	12
40607	92
40618	41
40618	121
40620	71
40620	151
40621	25
40621	105
40622	25
40622	105
40623	12
40623	92
40624	12
40624	92
40640	12
40640	92
40647	25
40647	105
40648	25
40648	105
40656	12
40656	92
40657	12
40657	92
40673	12
40673	92
40674	12
40674	25
40674	92
40674	105
40675	25
40675	105
40676	71
40676	151
40677	71
40677	151
40691	12
40691	92
40692	12
40692	92
40702	25
40702	105
40705	41
40705	121
40706	41
40706	121
40709	12
40709	92
40727	12
40727	92
40730	25
40730	105
40731	25
40731	105
40733	71
40733	151
40734	71
40734	151
40745	12
40745	92
40746	12
40746	92
40760	25
40760	105
40764	12
40764	92
40765	12
40765	92
40783	12
40783	92
40784	12
40784	92
40790	25
40790	71
40790	105
40790	151
40791	25
40791	105
40793	41
40793	121
40794	41
40794	121
40803	12
40803	92
40821	25
40821	105
40822	25
40822	105
40823	12
40823	92
40843	12
40843	92
40844	12
40844	92
40846	71
40846	151
40847	71
40847	151
40854	25
40854	105
40855	25
40855	105
40864	12
40864	92
40865	12
40865	92
40881	41
40881	121
40886	12
40886	92
40888	25
40888	105
40889	25
40889	105
40903	71
40903	151
40904	71
40904	151
40908	12
40908	92
40923	25
40923	105
40924	25
40924	105
40930	12
40930	92
40931	12
40931	92
40954	12
40954	92
40960	25
40960	71
40960	105
40960	151
40961	25
40961	105
40968	41
40968	121
40969	41
40969	121
40978	12
40978	92
40999	25
40999	105
41000	25
41000	105
41003	12
41003	92
41016	71
41016	151
41017	71
41017	151
41028	12
41028	92
41029	12
41029	92
41040	25
41040	105
41055	12
41055	92
41056	41
41056	121
41057	41
41057	121
41073	71
41073	151
41074	71
41074	151
41082	12
41082	92
41083	12
41083	25
41083	92
41083	105
41084	25
41084	105
41111	12
41111	92
41112	12
41112	92
41130	25
41130	71
41130	105
41130	151
41141	12
41141	92
41144	41
41144	121
41172	12
41172	92
41173	12
41173	92
41180	25
41180	105
41186	71
41186	151
41187	71
41187	151
41205	12
41205	92
41206	12
41206	92
41231	41
41231	121
41232	41
41232	121
41235	25
41235	105
41236	25
41236	105
41240	12
41240	92
41241	12
41241	92
41243	71
41243	151
41244	71
41244	151
41278	12
41278	92
41297	25
41297	105
41298	25
41298	105
41300	71
41300	151
41318	12
41318	92
41319	12
41319	41
41319	92
41319	121
41320	41
41320	121
41356	71
41356	151
41357	71
41357	151
41363	12
41363	92
41364	12
41364	92
41372	25
41372	105
41373	25
41373	105
41407	41
41407	121
41408	41
41408	121
41413	71
41413	151
41414	71
41414	151
41415	12
41415	92
41470	71
41470	151
41479	12
41479	92
41480	12
41480	92
41495	41
41495	121
41515	25
41515	105
41526	71
41526	151
41527	71
41527	151
41582	41
41582	121
41583	41
41583	71
41583	121
41583	151
41584	71
41584	151
41640	71
41640	151
41670	41
41670	121
41671	41
41671	121
41696	71
41696	151
41697	71
41697	151
41753	71
41753	151
41754	71
41754	151
41758	41
41758	121
41810	71
41810	151
41845	41
41845	121
41846	41
41846	121
41866	71
41866	151
41867	71
41867	151
41923	71
41923	151
41924	71
41924	151
41933	41
41933	121
41934	41
41934	121
41980	71
41980	151
