40000	-56.753
40001	-56.4631
40002	-56.79
40003	-56.5148
40004	-56.803
40005	-56.6635
40006	-57.1169
40007	-57.3759
40008	-57.4729
40009	-57.5056
40010	-57.5303
40011	-57.5539
40012	-57.5754
40013	-57.5928
40014	-57.6034
40015	-57.6014
40016	-57.5647
40017	-57.0194
40018	-56.7242
40019	-57.2871
40020	-57.5844
40021	-57.1828
40022	-57.4984
40023	-57.7262
40024	-57.5864
40025	-57.3969
40026	-57.6822
40027	-57.8446
40028	-57.8588
40029	-57.5199
40030	-57.4463
40031	-57.7558
40032	-57.966
40033	-58.0356
40034	-58.0511
40035	-58.0242
40036	-57.535
40037	-57.7868
40038	-58.0207
40039	-58.1452
40040	-58.1757
40041	-58.1794
40042	-58.176
40043	-58.1669
40044	-58.1488
40045	-58.1087
40046	-57.7413
40047	-57.3851
40048	-57.5085
40049	-57.9448
40050	-58.1293
40051	-58.1459
40052	-58.1267
40053	-58.1257
40054	-58.1241
40055	-58.1154
40056	-58.097
40057	-58.0609
40058	-57.9595
40059	-56.9773
40060	-57.3613
40061	-57.5348
40062	-57.6818
40063	-58.0057
40064	-58.1612
40065	-58.1793
40066	-58.1514
40067	-58.09
40068	-57.5601
40069	-57.7833
40070	-57.9986
40071	-58.0787
40072	-58.0516
40073	-57.6809
40074	-57.6617
40075	-57.9682
40076	-58.142
40077	-58.1738
40078	-58.1547
40079	-57.9399
40080	-57.6888
40081	-57.9699
40082	-58.1373
40083	-58.1824
40084	-58.1741
40085	-58.1568
40086	-58.1368
40087	-58.1119
40088	-58.0761
40089	-58.0006
40090	-57.3933
40091	-57.1203
40092	-57.6147
40093	-57.4207
40094	-57.7388
40095	-57.987
40096	-58.0848
40097	-58.0923
40098	-58.0756
40099	-57.9248
40100	-57.2455
40101	-57.4628
40102	-57.9349
40103	-58.1487
40104	-58.1948
40105	-58.197
40106	-58.1982
40107	-58.2019
40108	-58.1944
40109	-58.133
40110	-57.6401
40111	-57.9332
40112	-58.1418
40113	-58.2128
40114	-58.2059
40115	-58.1878
40116	-58.1694
40117	-58.1507
40118	-58.1284
40119	-58.0928
40120	-57.8839
40121	-57.6405
40122	-57.9413
40123	-58.1119
40124	-58.1153
40125	-57.571
40126	-57.2277
40127	-57.7888
40128	-58.1167
40129	-58.1846
40130	-58.161
40131	-58.1199
40132	-58.0149
40133	-57.531
40134	-57.809
40135	-57.975
40136	-57.6955
40137	-57.6235
40138	-57.9124
40139	-58.0785
40140	-58.1208
40141	-58.1263
40142	-58.1234
40143	-58.1196
40144	-58.1316
40145	-58.1378
40146	-58.1261
40147	-58.0831
40148	-57.7551
40149	-57.0592
40150	-57.6099
40151	-57.6763
40152	-57.1549
40153	-57.6182
40154	-58.0182
40155	-58.156
40156	-58.1506
40157	-58.1258
40158	-58.1066
40159	-58.0938
40160	-58.0856
40161	-58.0805
40162	-58.077
40163	-58.074
40164	-58.0705
40165	-58.0655
40166	-58.0582
40167	-58.0486
40168	-58.0538
40169	-58.0607
40170	-58.0513
40171	-58.0148
40172	-57.7623
40173	-57.2461
40174	-57.2938
40175	-57.2564
40176	-57.7424
40177	-57.7657
40178	-57.0782
40179	-57.6051
40180	-58.0214
40181	-58.1681
40182	-58.1697
40183	-58.1515
40184	-58.1371
40185	-58.1276
40186	-58.1216
40187	-58.1178
40188	-58.1151
40189	-58.1125
40190	-58.1093
40191	-58.1054
40192	-58.1005
40193	-58.1114
40194	-58.1285
40195	-58.1323
40196	-57.7555
40197	-57.7839
40198	-58.0506
40199	-58.1866
40200	-58.1901
40201	-58.1458
40202	-57.9782
40203	-57.4858
40204	-57.3442
40205	-57.8308
40206	-58.0877
40207	-58.1452
40208	-58.1381
40209	-58.121
40210	-58.1
40211	-58.0699
40212	-57.997
40213	-57.4467
40214	-57.3084
40215	-57.6248
40216	-57.997
40217	-58.1443
40218	-58.1387
40219	-57.6937
40220	-57.8252
40221	-58.0842
40222	-58.2174
40223	-58.2349
40224	-58.2257
40225	-58.214
40226	-58.2014
40227	-58.1862
40228	-58.1628
40229	-58.0913
40230	-57.582
40231	-57.8777
40232	-58.0944
40233	-58.1656
40234	-58.1544
40235	-58.1292
40236	-58.0994
40237	-58.0578
40238	-57.8829
40239	-57.5225
40240	-57.7826
40241	-57.8772
40242	-57.4559
40243	-57.7373
40244	-57.8563
40245	-57.4547
40246	-57.7825
40247	-58.0069
40248	-58.0747
40249	-58.0377
40250	-57.5289
40251	-57.7312
40252	-57.9612
40253	-58.0072
40254	-57.517
40255	-57.7951
40256	-57.7352
40257	-57.6627
40258	-57.9745
40259	-58.1527
40260	-58.1913
40261	-58.1834
40262	-58.163
40263	-58.0915
40264	-57.6087
40265	-57.9185
40266	-58.1394
40267	-58.2205
40268	-58.2246
40269	-58.2179
40270	-58.2117
40271	-58.2086
40272	-58.2238
40273	-58.2502
40274	-58.2705
40275	-58.2919
40276	-58.3046
40277	-58.3014
40278	-58.2513
40279	-57.7362
40280	-58.0206
40281	-58.2455
40282	-58.334
40283	-58.3479
40284	-58.3413
40285	-58.3229
40286	-58.2869
40287	-58.181
40288	-57.1437
40289	-57.6432
40290	-58.0998
40291	-58.2903
40292	-58.2947
40293	-58.2687
40294	-58.2446
40295	-58.2247
40296	-58.2083
40297	-58.1967
40298	-58.1861
40299	-58.1736
40300	-58.1714
40301	-58.1788
40302	-58.1699
40303	-58.0988
40304	-57.6069
40305	-57.8699
40306	-57.7606
40307	-57.7148
40308	-58.0028
40309	-58.1596
40310	-58.1679
40311	-57.9966
40312	-57.646
40313	-57.9246
40314	-58.0899
40315	-58.116
40316	-58.0816
40317	-57.9741
40318	-57.5067
40319	-57.819
40320	-58.0237
40321	-58.0203
40322	-57.561
40323	-57.8733
40324	-58.0881
40325	-58.1621
40326	-58.1612
40327	-58.1473
40328	-58.1292
40329	-58.1152
40330	-58.0886
40331	-57.5945
40332	-57.2262
40333	-57.7311
40334	-58.0988
40335	-58.2179
40336	-58.2167
40337	-58.1992
40338	-58.1853
40339	-58.1836
40340	-58.1979
40341	-58.2113
40342	-58.2283
40343	-58.2486
40344	-58.2634
40345	-58.2725
40346	-58.2768
40347	-58.2769
40348	-58.2756
40349	-58.2727
40350	-58.2654
40351	-58.2535
40352	-58.2365
40353	-58.2132
40354	-58.18
40355	-58.1209
40356	-57.6426
40357	-57.6556
40358	-57.371
40359	-57.6806
40360	-57.4534
40361	-57.8383
40362	-58.0387
40363	-58.0991
40364	-58.0763
40365	-58.0036
40366	-57.4775
40367	-57.7505
40368	-57.9712
40369	-58.0494
40370	-57.9904
40371	-57.4923
40372	-57.8086
40373	-58.0465
40374	-58.1414
40375	-58.1527
40376	-58.1569
40377	-58.1588
40378	-58.1489
40379	-58.1037
40380	-57.5826
40381	-57.7877
40382	-57.8126
40383	-57.646
40384	-57.9516
40385	-58.1232
40386	-58.1551
40387	-58.1421
40388	-58.1277
40389	-58.1166
40390	-58.1144
40391	-58.1344
40392	-58.1539
40393	-58.1673
40394	-58.177
40395	-58.1812
40396	-58.1796
40397	-58.1724
40398	-58.1609
40399	-58.1445
40400	-58.1155
40401	-58.0466
40402	-57.4992
40403	-57.6418
40404	-57.4048
40405	-57.7689
40406	-57.6474
40407	-57.5684
40408	-57.7659
40409	-57.3884
40410	-57.7112
40411	-57.9439
40412	-58.0311
40413	-58.0322
40414	-58.0215
40415	-58.0116
40416	-58.0013
40417	-57.9864
40418	-57.9473
40419	-57.4575
40420	-57.6566
40421	-57.9288
40422	-58.0639
40423	-58.1048
40424	-58.1248
40425	-58.1214
40426	-57.9472
40427	-57.6495
40428	-57.9345
40429	-58.0935
40430	-58.0699
40431	-57.5512
40432	-57.8265
40433	-58.0286
40434	-58.0375
40435	-57.5612
40436	-57.8647
40437	-58.077
40438	-58.1468
40439	-58.145
40440	-58.1354
40441	-58.1278
40442	-58.1221
40443	-58.1211
40444	-58.1295
40445	-58.1356
40446	-58.1396
40447	-58.1482
40448	-58.1496
40449	-58.1266
40450	-57.9568
40451	-57.054
40452	-57.6683
40453	-58.0831
40454	-58.2111
40455	-58.2001
40456	-58.1678
40457	-58.1025
40458	-57.6355
40459	-57.9588
40460	-58.1881
40461	-58.2701
40462	-58.2752
40463	-58.2689
40464	-58.2615
40465	-58.2533
40466	-58.2431
40467	-58.229
40468	-58.2051
40469	-58.1218
40470	-57.6388
40471	-57.9405
40472	-58.1464
40473	-58.2087
40474	-58.1814
40475	-58.055
40476	-57.1789
40477	-57.5965
40478	-58.096
40479	-58.3189
40480	-58.344
40481	-58.3121
40482	-57.9024
40483	-57.9264
40484	-58.1996
40485	-58.3461
40486	-58.3673
40487	-58.3591
40488	-58.3499
40489	-58.3425
40490	-58.3366
40491	-58.3324
40492	-58.3456
40493	-58.3699
40494	-58.386
40495	-58.3928
40496	-58.3894
40497	-58.3682
40498	-58.0943
40499	-57.927
40500	-58.203
40501	-58.3597
40502	-58.3832
40503	-58.3653
40504	-58.3443
40505	-58.3235
40506	-58.3006
40507	-58.2662
40508	-58.0216
40509	-57.7878
40510	-58.0785
40511	-58.2574
40512	-58.2997
40513	-58.2913
40514	-58.2708
40515	-58.2266
40516	-57.7459
40517	-57.8904
40518	-58.1426
40519	-58.2651
40520	-58.2724
40521	-58.2491
40522	-58.2037
40523	-57.7112
40524	-57.8674
40525	-58.1039
40526	-58.2131
40527	-58.2148
40528	-58.1955
40529	-58.19
40530	-58.1965
40531	-58.1908
40532	-58.1463
40533	-57.6156
40534	-57.5978
40535	-57.6722
40536	-58.0972
40537	-58.2982
40538	-58.3401
40539	-58.3344
40540	-58.3233
40541	-58.3114
40542	-58.298
40543	-58.2802
40544	-58.2478
40545	-57.9132
40546	-57.8413
40547	-58.1166
40548	-58.2727
40549	-58.2988
40550	-58.2876
40551	-58.2732
40552	-58.2591
40553	-58.2441
40554	-58.2263
40555	-58.2015
40556	-58.1567
40557	-57.9263
40558	-57.1013
40559	-57.7232
40560	-58.1301
40561	-58.2531
40562	-58.2504
40563	-58.2346
40564	-58.2387
40565	-58.2512
40566	-58.2586
40567	-58.26
40568	-58.2673
40569	-58.253
40570	-57.7611
40571	-58.0147
40572	-58.2609
40573	-58.3711
40574	-58.3812
40575	-58.3726
40576	-58.363
40577	-58.3538
40578	-58.3469
40579	-58.3497
40580	-58.352
40581	-58.3498
40582	-58.343
40583	-58.3306
40584	-58.309
40585	-58.2533
